0,1,2
0.8797428092302063,0.48835295430067055,-0.3898034423461438
-1.4088416779813138,-0.8709322334427496,-1.092775565035439
-1.1792531914244655,0.8566397223920357,-0.6476164597794059
-1.6026211594125397,-2.0125282057216247,-0.620320846404841
-0.22549042492528465,0.5583077135263318,-1.0397230005728806
-2.168289521844163,-1.6639210150956043,0.6649683030710837
-1.6871170160176592,0.9083545473630678,-0.34416573831870384
-0.8861747849748415,-0.8290905191995819,-0.8581632678512149
-1.6180079289101246,0.5565784179349471,-0.8682959988118015
-2.3255339675552116,-0.21309186658443025,0.2642837544610947
-0.7733975751447072,0.6047255271204048,-0.21145953241487947
0.8797428092302063,0.48835295430067055,-0.3898034423461438
2.8826090465089647,-0.029626271230683867,2.2975040466501313
-1.978048150575401,-1.6990488351345627,-0.8446736969941002
-1.2363825593178719,0.6697173723815919,-0.8327984609708455
-1.152970394003044,0.7585094009749592,-0.3784725025466035
-1.329774791081705,0.8900815159779834,-0.2905516304859324
-2.7922369836728933,0.8393221206899352,-0.36527501493653536
-0.6405651313563818,0.7937125195451117,-0.2790128770506653
-0.6405651313563818,0.7937125195451117,-0.2790128770506653
-1.0642071595169849,0.7527507585746708,-0.13661612726929862
2.4314141165982135,0.351229982554783,0.09305070013727738
-2.1767392997823674,-2.2651562295637455,2.567630235178666
-1.5393701909145818,-2.1890293395894465,-0.9161991008655755
-0.7733975751447072,0.6047255271204048,-0.21145953241487947
3.0322906715085147,0.4389801882182955,0.5111170250202202
1.0330560201505241,0.6057469920947801,0.09552343124729472
0.30687719504875355,0.4649152532969472,-0.37101033498634345
-1.6866340451913955,1.0465416741350444,0.43329620553044956
-1.100769689958997,0.7119937931056782,-0.18506810496616938
-1.45305116579192,0.7921158694046895,-0.8691372229521913
-1.8710327793033463,-2.495179171923478,0.8319800404193448
-0.8380959428846065,0.5936902656230975,-1.1595062881705656
-1.177031772206511,-2.5289249770368,0.8633174828961026
-1.013137488373324,-0.8639649902664898,-0.643720966206857
-1.3967762183044445,0.5860914495779417,-1.0794833266996664
-0.4598889856174972,0.6164639213396454,-0.7199946236252199
-0.6088875382581684,0.8964017655618953,-0.5797814090153208
3.0322906715085147,0.4389801882182955,0.5111170250202202
2.546324690014243,0.1869094080774304,-0.5462476886628371
-0.6866368575235418,-0.9799388514961448,-1.0242225144620425
-2.7001084166607434,1.1289137973644603,0.0523597988887272
-1.758311612227408,-0.7262063298008048,-0.9082155665496231
-0.9736353383058712,0.665923954379506,-0.14308841975500713
-1.153091570884398,0.7479344800827339,-0.6954089020509361
-1.869827210008005,-0.21952375461776535,-0.17592651503906379
-2.4070327475635582,0.7112498082847781,-0.6883951791025296
-1.4026667132853508,0.6064249232458901,-1.3097291938410964
-0.3171139442186467,-0.7219863993941323,-0.2723442601547024
-2.416229659098816,1.190085358827407,1.240779155702116
-0.9558424894297454,-0.8184795423459085,-0.9543271225050373
2.546324690014243,0.1869094080774304,-0.5462476886628371
2.8826090465089647,-0.029626271230683867,2.2975040466501313
-0.9714261686725093,0.7327336292763869,-0.04740263352234307
-1.4438152922620513,0.8300749432289879,-0.35978329061995834
-1.342935351246903,0.7414384128361377,-0.20771512006189835
-0.802008664480428,0.5844396600822228,-0.8696560005339881
-1.7897572952014351,-0.7581665788151589,-0.6401186372874799
-3.109692551251424,-2.546577201094949,0.35100985449510913
-0.27242218956739866,0.652079325979925,-0.616562568594851
0.05237680679065091,0.5077785189267114,-0.12018525523497046
-2.443393313994649,0.9293747809591689,0.07766254448059474
-2.537681623780453,0.8305354444873159,-0.37541483185787283
-0.40153985648985835,-0.6418883747955245,-0.7859384360997226
1.2849249626924286,-2.2004961351675862,0.3853275669567269
2.8826090465089647,-0.029626271230683867,2.2975040466501313
-3.199877963913299,-0.22887904841578932,0.8615555781110102
-0.7132235825826911,-2.253869105741013,-1.3285634434195444
-0.9558424894297454,-0.8184795423459085,-0.9543271225050373
-2.5594389213767164,-0.7292235074545899,-0.8840676952509859
-1.4797079204567347,0.7765933909176947,-0.7965593189956451
-0.6088875382581684,0.8964017655618953,-0.5797814090153208
-1.2697723637589,0.40495975309821236,-1.1233677084213332
0.34268843498256657,0.451689743241202,-1.2757779568895655
-1.7672051911305267,0.7245221114530718,-0.5407727837476106
-1.3477348889248164,-0.018725679957107524,-0.3439440522995231
-0.6811591883125808,-0.768421644043046,-0.7049159477060122
1.2894329393007753,0.4522939501902227,0.1156578548542248
3.0322906715085147,0.4389801882182955,0.5111170250202202
-2.7902480511760808,0.8807775851698573,1.580997947037726
-0.40153985648985835,-0.6418883747955245,-0.7859384360997226
-0.051663593327625185,0.5236132626394616,-0.9463726682295039
-0.7074657180261723,0.5645208876927513,-0.6357944935939722
-0.5126096493858128,-0.18305481627201836,-0.3396509558712807
-2.0688804935556386,0.5096627930536628,0.842040178584854
-2.735711975336821,-4.56020046658642,3.8260855532734865
-1.2417349905841966,-2.1081219027480955,-0.2968124202792411
-0.9632362630599949,-1.798047811424358,-0.14935327435867032
-2.3639725333743264,0.10854407816715358,0.12122808701985921
-0.6811591883125808,-0.768421644043046,-0.7049159477060122
3.0322906715085147,0.4389801882182955,0.5111170250202202
2.546324690014243,0.1869094080774304,-0.5462476886628371
-0.6377066211331643,0.7230467951213027,-0.27484086392371654
-0.31327402946992,0.4581748929953624,-0.9144456189264856
-1.081507782695155,-0.8700893472662538,-0.6581039953191044
-2.211345053786186,0.4386953613556802,2.5999572777490902
-1.3657978987601322,-0.10723979798810654,-0.12713356174218196
-0.19290486515039565,-0.31978718688627505,0.2568395867542656
-1.5210593832227504,0.11787169790641533,0.3740264507232571
-0.633563272762064,0.6558825058487572,-0.6513916246725494
-0.7733975751447072,0.6047255271204048,-0.21145953241487947
-0.9558424894297454,-0.8184795423459085,-0.9543271225050373
2.546324690014243,0.1869094080774304,-0.5462476886628371
1.478501899561325,0.4172501217529824,0.18093227314331314
-1.6887094280746429,-0.6078143497404322,-0.09195615669009434
-2.0582217211448417,-0.08483170472705917,-0.04831987720070764
-2.3511594288729754,-1.964495357998053,-0.33164465049798436
-0.7649207834963423,-2.2124029014452447,-0.28724875042753334
-0.49406674189043226,0.829025454850663,-0.14778010122950916
-0.45364736247146326,0.7478727567134835,0.715361945522706
-0.47317549407437315,0.8401796486304238,0.23128509459153443
-0.5391860268783893,0.480525283716864,-0.5522340712147259
-0.3623417572808788,0.43116907258136106,-0.9333391105220626
-1.6871170160176592,0.9083545473630678,-0.34416573831870384
1.478501899561325,0.4172501217529824,0.18093227314331314
1.478501899561325,0.4172501217529824,0.18093227314331314
1.2849249626924286,-2.2004961351675862,0.3853275669567269
-0.6811591883125808,-0.768421644043046,-0.7049159477060122
-2.310634138594257,1.2621015551845425,0.6197578538831136
-2.7361399128018125,0.5593782416579146,2.4172590175848856
-2.5850578842370737,0.8305343707797624,0.14543081549702888
-0.8729336555078148,-0.7410500975366857,-1.237456930304115
-1.1066666706380988,0.5645733425562774,-0.98981297959363
-0.3569443144444876,0.3499367558672575,-1.0654621869113878
-1.206046710083411,-2.0975689933473816,-0.16775350707710462
-1.1594472311212523,-0.7029528894973338,-0.6851321247863272
-1.9252563533719254,0.5616838079535214,-0.9158252822771296
-0.6377066211331643,0.7230467951213027,-0.27484086392371654
1.2849249626924286,-2.2004961351675862,0.3853275669567269
1.478501899561325,0.4172501217529824,0.18093227314331314
0.08173954159123566,-0.9676378120740613,-1.5202353033159264
-1.1079674630190337,-0.04157023323162975,0.3330576783520707
-1.2295000131682772,-0.8278087283809423,-1.2356736934321872
-0.6299479751267595,0.651285468001999,-0.47839766554569985
-1.0587928146940075,0.881010006609848,0.3907387924695047
0.038668033148915204,0.546038263059033,-0.9040249875771738
-0.6122271258541285,-1.0491779383730258,-0.772589802090181
-0.5609427721695572,0.612111546229737,-0.6769870068029962
-1.029310164819359,0.5620284011651541,-1.3200967234543919
-0.45391764809715224,0.7029397347645027,-0.27635212023436906
-1.152970394003044,0.7585094009749592,-0.3784725025466035
1.478501899561325,0.4172501217529824,0.18093227314331314
3.0322906715085147,0.4389801882182955,0.5111170250202202
-0.576625832650316,0.8517138480416445,-0.11378640177130796
-1.8421126316536123,0.35204105999985025,2.529980482150079
-0.0026393925784552207,0.18037796197832057,-1.2909077507270887
-1.3220786737517773,0.5825254670135643,-0.6308912088208254
-0.550946930352866,-2.098560450002563,-0.7510854622420733
-0.6769577998545199,-0.9773369012484735,-0.6809400066052047
-2.05721893891925,0.5639642085555523,-1.3130453812598617
-2.9006693418136855,1.3884670315866856,3.428404654781884
-0.35466967908534386,0.5690571291252118,-0.3750434933832413
-1.2764950063467808,-0.044968585917153435,0.033902136490769265
-0.40153985648985835,-0.6418883747955245,-0.7859384360997226
3.0322906715085147,0.4389801882182955,0.5111170250202202
0.9511585768390931,0.42975502374430424,-0.0016158623841352206
-1.5295421141416896,3.239439008119707,-0.06113785872996409
-0.5047205680771308,0.7206642851693915,-0.22818043942037755
-1.8069671408022672,-0.8503325382822808,-0.7824463250593691
-0.5845344799013634,-2.2594528045387507,-0.3070607897905964
-1.3005872364295112,-0.5818107869277537,-0.5560408017721404
-1.7970408928779582,-2.7922990177635216,-0.3084578932564703
-0.4820900293734197,-0.705316177676533,-1.4495513193456169
-0.42801789027186193,0.7164947459748705,-0.4570665037683761
-0.5826937275019027,0.20694263516121558,-1.8830832477657358
-0.6811591883125808,-0.768421644043046,-0.7049159477060122
1.222917068433642,0.5961956912752294,0.27393879689629763
1.478501899561325,0.4172501217529824,0.18093227314331314
-1.6028981973515097,0.5524389077918992,-0.8666526493486475
-1.4626077783845441,1.0548619174419902,-0.26772919192274003
-2.1002316314207228,-1.780551779064966,-0.022329405812813913
-1.0126784836802876,0.20519357658741944,0.7322861265747904
-1.3604897079253147,0.4084637586182883,2.4968508274469756
-0.2790555543606482,-0.9817374783122236,-1.2270313962026063
-0.9518579879436603,-0.7647734516138656,-0.5815468875764807
0.7598180715816375,-1.0256342781868182,-0.3858191957848018
-0.708869706889439,0.6686878179706471,-0.46052420433833363
-1.152970394003044,0.7585094009749592,-0.3784725025466035
1.478501899561325,0.4172501217529824,0.18093227314331314
2.546324690014243,0.1869094080774304,-0.5462476886628371
0.522770265721855,-0.8619497801651452,-0.35825766728046665
-2.3935636627236803,-1.155078976692696,1.6299490205377276
-1.376298321232436,0.6256680573944307,-0.5502671480853947
-0.6681136178342337,0.3895859677366146,-1.0544911309821237
-0.760762340272274,0.6991919397353951,-0.3505402490409823
0.1859533424802858,0.5342173849247931,-0.2720008241783279
-2.095382359845196,0.9368643962747873,-0.8000402475842813
